text|label|family
Lord Salisbury at the Foreign Office in London decided to instruct Sir Charles Scott, the British Ambassador at St Petersburg, to make an informal approach to Count Mouraviev at the Russian Foreign Ministry on the subject.|1|Revisionism
(The main focus of the misgivings in Parliament about India's defence preparedness-which in no way muffled demands for military action against China-was on Krishna Menon.|1|Revisionism
Once this assurance had been secured, Russia had no stake in, nor much use for, a vague and fatuous British guarantee. |0|Traditional
Of China's neighbours only the two big powers, the Soviet Union and India, refused to negotiate their boundaries.|1|Revisionism
The Great Leap Forward was begun in 1957 and reached its peak late in 1958.|1|Revisionism
This bloc is the root of tension not only in1 Cf.|1|Europe&America
The pragmatic answer to the question that whether India can ever wean away from Pakistan, is negative one, at least for some time to come.|0|PostRevisionism
This can be interpreted either as a dropping of the pretense that the line of actual control represented something other than the line attained by the CPR in its first or even its second offensive, or a raising of the Chinese terms in view of Indian stubbornness.|1|Europe&America
Gracey's argument was that Indian forces occupying Kashmir represented the British Crown and hence he could not engage in a military encounter with Indian forces.|0|PostRevisionism
It is an interesting fact that most of the overseas Chinese who are active on behalf of Chinese Communist causes hail originally from Fukien and Hainan, rather than Kwangtung (apart from Hainan); feelings between the CPC and the Cantonese have never been good, and Kwangtung is markedly underrepresented in the upper levels of the CPC.|1|Europe&America
When Pearl Harbour brought Britain and the United States into the war against Japan, the latter was in possession of most of the coast of China, and on Christmas Day, 1941, had captured Hong Kong and in February 1942, Singapore; by the close of 1944 it looked as though Japan might succeed in crushing the Kuomintang Government and with it the major Chinese resistance. |0|Europe&America
So a military response to close off the threat from India inevitably came under consideration in Beijing, and precaution-ary force deployments began to be made. |1|Revisionism
He went unchallenged when like a Hyde Park orator he quoted from Henrich Harrer's Seven Years in Tibet to establish the prevalence of 'backwardness and superstition  in Tibet. |0|Traditional
But instead, 'the Indian Government demanded that the Chinese Government give formal recognition to the situation created by the application of the Bri tish policy of aggression against China's Tibet region as the foundation for the settlement of the SinoIndian boundary question'; and, more serious, had applied 'all sorts of pressures. . .|1|Revisionism
In October 1959 an agreement was signed between the two countries under which India was to pay 3 million rupees for local development and rural welfare projects.|0|Traditional
The effect of all this was inevitably to sharpen still further the CPC's anger at both Khrushchev and Nehru. |1|Europe&America
Thus an attempt was made, though certainly with no great conviction, to argue that the British abandonment of claims to Shahidulla and Suget, as well as to the Aksai Chin plateau, represented a concession.|1|Revisionism
The inferiority of Chinese to American sea and air forces would make this reluctance understandable, but not necessarily acceptable, to the DRV, which probably considers that except for Chinese pressures on the Soviet Union the CPR might now possess the means of dealing in kind with possible American sea and air action in the South China Sea and the Tonkin Gulf. |1|Europe&America
 India has asked United Nations that it should not be leave unchallenged or unaddressed claims of moral, political and diplomatic support for terrorism, which were clearly in contravention of United Nations Security Council Resolution 1373 which is a Chapter VII resolution that makes it mandatory for member states to not provide active or passive support to terrorist organizations. |0|PostRevisionism
Mysteriously, New Delhi appears not to have received a report of this meeting from the charge until after Peking's announcement.|1|Revisionism
The earlier discussion of reconciliation with imperialists, revisionists, and reactionaries has already been noted along with its apparent eclipse in the panicky assessments of threat during May and June. Advocates of both reconciliation and of confrontation could mobilize a number of new facts to serve their case.|1|Europe&America
